69.162000	6001	6000	0	30	6000	0.062000
69.254855	6000	6001	0	30	6001	0.062000
69.262000	6001	6000	1	30	6000	0.062000
69.354855	6000	6001	1	30	6001	0.062000
69.362000	6001	6000	2	30	6000	0.062000
69.378307	6000	5000	0	21	1	0.033000
69.409113	6000	6000	0	21	1	0.033000
69.440307	6001	5000	0	30	6000	0.095000
69.454855	6000	6001	2	30	6001	0.062000
69.462000	6001	6000	3	30	6000	0.062000
69.488812	6000	5000	1	21	1	0.033000
69.503351	6000	6000	1	21	1	0.033000
69.550812	6001	5000	1	30	6000	0.095000
69.554855	6000	6001	3	30	6001	0.062000
69.558319	6000	6001	0	21	1	0.033000
69.562000	6001	6000	4	30	6000	0.062000
69.620217	6000	6000	2	21	1	0.033000
69.620319	6001	6001	0	30	6000	0.095000
69.654855	6000	6001	4	30	6001	0.062000
69.662000	6001	6000	5	30	6000	0.062000
69.754855	6000	6001	5	30	6001	0.062000
69.762000	6001	6000	6	30	6000	0.062000
69.767762	6000	9	0	21	1	0.033000
69.784357	6000	1	0	21	1	0.033000
69.829762	6001	9	0	30	6000	0.095000
69.846357	6001	1	0	30	6000	0.095000
69.854855	6000	6001	6	30	6001	0.062000
69.862000	6001	6000	7	30	6000	0.062000
69.951165	6000	9	1	21	1	0.033000
69.954855	6000	6001	7	30	6001	0.062000
69.962000	6001	6000	8	30	6000	0.062000
69.971963	6000	1	1	21	1	0.033000
70.005412	6000	34	0	21	1	0.033000
70.013165	6001	9	1	30	6000	0.095000
70.033963	6001	1	1	30	6000	0.095000
70.054855	6000	6001	8	30	6001	0.062000
70.062000	6001	6000	9	30	6000	0.062000
70.067412	6001	34	0	30	6000	0.095000
70.154855	6000	6001	9	30	6001	0.062000
70.162000	6001	6000	10	30	6000	0.062000
70.199952	6000	9	2	21	1	0.033000
70.233750	6000	1	2	21	1	0.033000
70.254855	6000	6001	10	30	6001	0.062000
70.261952	6001	9	2	30	6000	0.095000
70.262952	6001	6000	11	30	6000	0.062952
70.288319	6000	34	1	21	1	0.033000
70.295750	6001	1	2	30	6000	0.095000
70.350319	6001	34	1	30	6000	0.095000
70.354855	6000	6001	11	30	6001	0.062000
70.362000	6001	6000	12	30	6000	0.062000
70.454855	6000	6001	12	30	6001	0.062000
70.462000	6001	6000	13	30	6000	0.062000
70.554855	6000	6001	13	30	6001	0.062000
70.556106	6000	1	3	21	1	0.033000
70.562000	6001	6000	14	30	6000	0.062000
70.618106	6001	1	3	30	6000	0.095000
70.654855	6000	6001	14	30	6001	0.062000
70.662000	6001	6000	15	30	6000	0.062000
70.723236	6000	2	0	21	1	0.033000
70.754855	6000	6001	15	30	6001	0.062000
70.762000	6001	6000	16	30	6000	0.062000
70.785236	6001	2	0	30	6000	0.095000
70.854855	6000	6001	16	30	6001	0.062000
70.862000	6001	6000	17	30	6000	0.062000
70.898114	6000	1	4	21	1	0.033000
70.954855	6000	6001	17	30	6001	0.062000
70.960114	6001	1	4	30	6000	0.095000
70.962000	6001	6000	18	30	6000	0.062000
71.054855	6000	6001	18	30	6001	0.062000
71.062000	6001	6000	19	30	6000	0.062000
71.079057	6000	2	1	21	1	0.033000
71.141057	6001	2	1	30	6000	0.095000
71.154855	6000	6001	19	30	6001	0.062000
71.162000	6001	6000	20	30	6000	0.062000
71.174647	6000	29	0	21	1	0.033000
71.236647	6001	29	0	30	6000	0.095000
71.254855	6000	6001	20	30	6001	0.062000
71.262000	6001	6000	21	30	6000	0.062000
71.277442	6000	1	5	21	1	0.033000
71.339442	6001	1	5	30	6000	0.095000
71.354855	6000	6001	21	30	6001	0.062000
71.362000	6001	6000	22	30	6000	0.062000
71.454855	6000	6001	22	30	6001	0.062000
71.462000	6001	6000	23	30	6000	0.062000
71.483800	6000	2	2	21	1	0.033000
71.545800	6001	2	2	30	6000	0.095000
71.554855	6000	6001	23	30	6001	0.062000
71.555855	6000	9	6	21	1	0.033929
71.562000	6001	6000	24	30	6000	0.062000
71.571121	6000	2	0	21	1	0.033000
71.583468	6000	29	1	21	1	0.033000
71.617343	6000	34	4	21	1	0.033000
71.617855	6001	9	6	30	6000	0.095929
71.633121	6001	2	0	30	6000	0.095000
71.645468	6001	29	1	30	6000	0.095000
71.654855	6000	6001	24	30	6001	0.062000
71.662000	6001	6000	25	30	6000	0.062000
71.679343	6001	34	4	30	6000	0.095000
71.689820	6000	37	2	21	1	0.033000
71.698727	6000	1	6	21	1	0.033000
71.751820	6001	37	2	30	6000	0.095000
71.754855	6000	6001	25	30	6001	0.062000
71.760727	6001	1	6	30	6000	0.095000
71.762000	6001	6000	26	30	6000	0.062000
71.767417	6000	1	4	21	1	0.033000
71.829417	6001	1	4	30	6000	0.095000
71.854855	6000	6001	26	30	6001	0.062000
71.862000	6001	6000	27	30	6000	0.062000
71.894254	6000	2	3	21	1	0.033000
71.917683	6000	7	0	21	1	0.033000
71.928301	6000	33	2	21	1	0.033000
71.954855	6000	6001	27	30	6001	0.062000
71.956254	6001	2	3	30	6000	0.095000
71.961740	6000	9	7	21	1	0.033000
71.962000	6001	6000	28	30	6000	0.062000
71.978881	6000	2	1	21	1	0.033000
71.979683	6001	7	0	30	6000	0.095000
71.990301	6001	33	2	30	6000	0.095000
71.991718	6000	29	2	21	1	0.033000
72.022464	6000	34	5	21	1	0.033000
72.023740	6001	9	7	30	6000	0.095000
72.040881	6001	2	1	30	6000	0.095000
72.053718	6001	29	2	30	6000	0.095000
72.054855	6000	6001	28	30	6001	0.062000
72.062000	6001	6000	29	30	6000	0.062000
72.084464	6001	34	5	30	6000	0.095000
72.090762	6000	37	3	21	1	0.033000
72.100647	6000	1	7	21	1	0.033000
72.152762	6001	37	3	30	6000	0.095000
72.154855	6000	6001	29	30	6001	0.062000
72.162000	6001	6000	30	30	6000	0.062000
72.164000	6001	1	7	30	6000	0.096353
72.173271	6000	1	5	21	1	0.033000
72.235271	6001	1	5	30	6000	0.095000
72.254855	6000	6001	30	30	6001	0.062000
72.262000	6001	6000	31	30	6000	0.062000
72.309679	6000	2	4	21	1	0.033000
72.335177	6000	7	1	21	1	0.033000
72.346332	6000	33	3	21	1	0.033000
72.354855	6000	6001	31	30	6001	0.062000
72.362000	6001	6000	32	30	6000	0.062000
72.371679	6001	2	4	30	6000	0.095000
72.383321	6000	9	8	21	1	0.033000
72.397177	6001	7	1	30	6000	0.095000
72.400352	6000	2	2	21	1	0.033000
72.408332	6001	33	3	30	6000	0.095000
72.414024	6000	29	3	21	1	0.033000
72.445321	6001	9	8	30	6000	0.095000
72.447656	6000	34	6	21	1	0.033000
72.454855	6000	6001	32	30	6001	0.062000
72.462000	6001	6000	33	30	6000	0.062000
72.464000	6001	2	2	30	6000	0.096648
72.476024	6001	29	3	30	6000	0.095000
72.509656	6001	34	6	30	6000	0.095000
72.526358	6000	37	4	21	1	0.033000
72.538435	6000	1	8	21	1	0.033000
72.554855	6000	6001	33	30	6001	0.062000
72.562000	6001	6000	34	30	6000	0.062000
72.588358	6001	37	4	30	6000	0.095000
72.600435	6001	1	8	30	6000	0.095000
72.624149	6000	1	6	21	1	0.033000
72.654855	6000	6001	34	30	6001	0.062000
72.662000	6001	6000	35	30	6000	0.062000
72.686149	6001	1	6	30	6000	0.095000
72.754855	6000	6001	35	30	6001	0.062000
72.755855	6000	2	5	21	1	0.033223
72.762000	6001	6000	36	30	6000	0.062000
72.780990	6000	7	2	21	1	0.033000
72.793618	6000	33	4	21	1	0.033000
72.817855	6001	2	5	30	6000	0.095223
72.832462	6000	9	9	21	1	0.033000
72.842990	6001	7	2	30	6000	0.095000
72.852156	6000	2	3	21	1	0.033000
72.854855	6000	6001	36	30	6001	0.062000
72.855618	6001	33	4	30	6000	0.095000
72.862000	6001	6000	37	30	6000	0.062000
72.865249	6000	29	4	21	1	0.033000
72.894462	6001	9	9	30	6000	0.095000
72.900497	6000	34	7	21	1	0.033000
72.914156	6001	2	3	30	6000	0.095000
72.927249	6001	29	4	30	6000	0.095000
72.954855	6000	6001	37	30	6001	0.062000
72.962000	6001	6000	38	30	6000	0.062000
72.964000	6001	34	7	30	6000	0.096503
72.973641	6000	37	5	21	1	0.033000
72.983393	6000	1	9	21	1	0.033000
73.035641	6001	37	5	30	6000	0.095000
73.045393	6001	1	9	30	6000	0.095000
73.054855	6000	6001	38	30	6001	0.062000
73.062000	6001	6000	39	30	6000	0.062000
73.065441	6000	1	7	21	1	0.033000
73.127441	6001	1	7	30	6000	0.095000
73.154855	6000	6001	39	30	6001	0.062000
73.162000	6001	6000	40	30	6000	0.062000
73.201903	6000	2	6	21	1	0.033000
73.225048	6000	7	3	21	1	0.033000
73.236791	6000	33	5	21	1	0.033000
73.254855	6000	6001	40	30	6001	0.062000
73.262000	6001	6000	41	30	6000	0.062000
73.264000	6001	2	6	30	6000	0.095097
73.283546	6000	9	10	21	1	0.033000
73.287048	6001	7	3	30	6000	0.095000
73.291016	6000	2	4	21	1	0.033000
73.298791	6001	33	5	30	6000	0.095000
73.312636	6000	29	5	21	1	0.033000
73.333031	6000	34	8	21	1	0.033000
73.345546	6001	9	10	30	6000	0.095000
73.353016	6001	2	4	30	6000	0.095000
73.354855	6000	6001	41	30	6001	0.062000
73.357906	6000	9	10	21	1	0.033000
73.362000	6001	6000	42	30	6000	0.062000
73.374636	6001	29	5	30	6000	0.095000
73.395031	6001	34	8	30	6000	0.095000
73.405238	6000	37	6	21	1	0.033000
73.414688	6000	1	10	21	1	0.033000
73.419906	6001	9	10	30	6000	0.095000
73.443809	6000	2	5	21	1	0.033000
73.454855	6000	6001	42	30	6001	0.062000
73.462000	6001	6000	43	30	6000	0.062000
73.467238	6001	37	6	30	6000	0.095000
73.476688	6001	1	10	30	6000	0.095000
73.505809	6001	2	5	30	6000	0.095000
73.507317	6000	1	8	21	1	0.033000
73.554855	6000	6001	43	30	6001	0.062000
73.562000	6001	6000	44	30	6000	0.062000
73.569317	6001	1	8	30	6000	0.095000
73.576257	6000	37	7	21	1	0.033000
73.638257	6001	37	7	30	6000	0.095000
73.648480	6000	2	7	21	1	0.033000
73.654855	6000	6001	44	30	6001	0.062000
73.662000	6001	6000	45	30	6000	0.062000
73.672710	6000	7	4	21	1	0.033000
73.710480	6001	2	7	30	6000	0.095000
73.734710	6001	7	4	30	6000	0.095000
73.754855	6000	6001	45	30	6001	0.062000
73.756226	6000	29	6	21	1	0.033000
73.762000	6001	6000	46	30	6000	0.062000
73.772617	6000	33	6	21	1	0.033000
73.801572	6000	9	11	21	1	0.033000
73.818226	6001	29	6	30	6000	0.095000
73.834617	6001	33	6	30	6000	0.095000
73.851230	6000	1	11	21	1	0.033000
73.854855	6000	6001	46	30	6001	0.062000
73.862000	6001	6000	47	30	6000	0.062000
73.864000	6001	9	11	30	6000	0.095428
73.873615	6000	2	6	21	1	0.033000
73.913230	6001	1	11	30	6000	0.095000
73.935615	6001	2	6	30	6000	0.095000
73.954855	6000	6001	47	30	6001	0.062000
73.962000	6001	6000	48	30	6000	0.062000
73.988898	6000	37	8	21	1	0.033000
74.050898	6001	37	8	30	6000	0.095000
74.054855	6000	6001	48	30	6001	0.062000
74.060472	6000	2	8	21	1	0.033000
74.062000	6001	6000	49	30	6000	0.062000
74.084409	6000	7	5	21	1	0.033000
74.122472	6001	2	8	30	6000	0.095000
74.146409	6001	7	5	30	6000	0.095000
