29.100000	6000	6000	0	0
29.100000	6000	6000	0	1
29.200000	6000	6000	1	0
29.200000	6000	6000	1	1
29.300000	6000	6000	2	0
29.300000	6000	6000	2	1
29.400000	6000	6000	3	0
29.400000	6000	6000	3	1
29.500000	6000	6000	4	0
29.500000	6000	6000	4	1
29.600000	6000	6000	5	0
29.600000	6000	6000	5	1
29.700000	6000	6000	6	0
29.700000	6000	6000	6	1
29.800000	6000	6000	7	0
29.800000	6000	6000	7	1
29.900000	6000	6000	8	0
29.900000	6000	6000	8	1
30.000000	6000	6000	9	0
30.000000	6000	6000	9	1
30.100000	6000	6000	10	0
30.100000	6000	6000	10	1
30.200000	6000	6000	11	0
30.200000	6000	6000	11	1
30.300000	6000	6000	12	0
30.300000	6000	6000	12	1
30.400000	6000	6000	13	0
30.400000	6000	6000	13	1
30.500000	6000	6000	14	0
30.500000	6000	6000	14	1
30.600000	6000	6000	15	0
30.600000	6000	6000	15	1
30.700000	6000	6000	16	0
30.700000	6000	6000	16	1
30.800000	6000	6000	17	0
30.800000	6000	6000	17	1
30.900000	6000	6000	18	0
30.900000	6000	6000	18	1
31.000000	6000	6000	19	0
31.000000	6000	6000	19	1
31.100000	6000	6000	20	0
31.100000	6000	6000	20	1
31.200000	6000	6000	21	0
31.200000	6000	6000	21	1
31.300000	6000	6000	22	0
31.300000	6000	6000	22	1
31.400000	6000	6000	23	0
31.400000	6000	6000	23	1
31.500000	6000	6000	24	0
31.500000	6000	6000	24	1
31.600000	6000	6000	25	0
31.600000	6000	6000	25	1
31.700000	6000	6000	26	0
31.700000	6000	6000	26	1
31.800000	6000	6000	27	0
31.800000	6000	6000	27	1
31.900000	6000	6000	28	0
31.900000	6000	6000	28	1
32.000000	6000	6000	29	0
32.000000	6000	6000	29	1
32.100000	6000	6000	30	0
32.100000	6000	6000	30	1
32.200000	6000	6000	31	0
32.200000	6000	6000	31	1
32.300000	6000	6000	32	0
32.300000	6000	6000	32	1
32.400000	6000	6000	33	0
32.400000	6000	6000	33	1
32.500000	6000	6000	34	0
32.500000	6000	6000	34	1
32.600000	6000	6000	35	0
32.600000	6000	6000	35	1
32.700000	6000	6000	36	0
32.700000	6000	6000	36	1
32.800000	6000	6000	37	0
32.800000	6000	6000	37	1
32.900000	6000	6000	38	0
32.900000	6000	6000	38	1
33.000000	6000	6000	39	0
33.000000	6000	6000	39	1
33.100000	6000	6000	40	0
33.100000	6000	6000	40	1
33.200000	6000	6000	41	0
33.200000	6000	6000	41	1
33.300000	6000	6000	42	0
33.300000	6000	6000	42	1
33.400000	6000	6000	43	0
33.400000	6000	6000	43	1
33.500000	6000	6000	44	0
33.500000	6000	6000	44	1
33.600000	6000	6000	45	0
33.600000	6000	6000	45	1
33.700000	6000	6000	46	0
33.700000	6000	6000	46	1
33.800000	6000	6000	47	0
33.800000	6000	6000	47	1
33.900000	6000	6000	48	0
33.900000	6000	6000	48	1
