11.190694	6001	2	0	10	2	0.038191	720
11.290696	6001	2	1	10	2	0.038227	720
11.390636	6001	2	2	10	2	0.038182	720
11.472551	6001	0	0	10	0	0.040267	720
11.490641	6001	2	3	10	2	0.038186	720
11.572445	6001	0	1	10	0	0.040101	720
11.590570	6001	2	4	10	2	0.038095	720
11.690582	6001	2	5	10	2	0.037992	720
11.691956	6001	0	2	10	5000	0.053036	720
11.710543	6001	2	5	10	5000	0.057964	720
11.791113	6001	0	3	10	5000	0.058857	720
11.791854	6001	2	6	10	2	0.039416	720
11.811073	6001	2	6	10	5000	0.058669	720
11.890675	6001	0	4	10	5000	0.058395	720
11.890974	6001	2	7	10	2	0.038550	720
11.910897	6001	2	7	10	5000	0.058544	720
11.990815	6001	0	5	10	5000	0.058546	720
11.991382	6001	2	8	10	2	0.038882	720
12.002104	6001	5000	0	10	5000	0.000720	720
12.010357	6001	2	8	10	5000	0.057873	720
12.021448	6001	5001	0	10	5000	0.027304	720
12.084354	6001	1	0	10	5000	0.014997	720
12.091115	6001	0	6	10	5000	0.058842	720
12.091716	6001	2	9	10	2	0.039239	720
12.099386	6001	3	0	10	3	0.014836	720
12.102718	6001	5000	1	10	5000	0.001397	720
12.112878	6001	2	9	10	5000	0.060435	720
12.123693	6001	3	0	10	5000	0.039092	720
12.124417	6001	5001	1	10	5000	0.030276	720
12.131973	6001	6001	0	10	5000	0.031942	720
12.152525	6001	6000	0	10	5000	0.033515	720
12.184241	6001	1	1	10	5000	0.014885	720
12.190829	6001	0	7	10	5000	0.058291	720
12.191328	6001	2	10	10	2	0.038481	720
12.199396	6001	3	1	10	3	0.014972	720
12.202668	6001	5000	2	10	5000	0.001236	720
12.211126	6001	2	10	10	5000	0.058308	720
12.223318	6001	3	1	10	5000	0.038901	720
12.224575	6001	5001	2	10	5000	0.030494	720
12.230125	6001	6001	1	10	5000	0.030095	720
12.251516	6001	6000	1	10	5000	0.032541	720
12.284133	6001	1	2	10	5000	0.013953	720
12.290991	6001	0	8	10	5000	0.058777	720
12.291231	6001	2	11	10	2	0.038762	720
12.299139	6001	3	2	10	3	0.014993	720
12.302367	6001	5000	3	10	5000	0.000966	720
12.310799	6001	2	11	10	5000	0.058361	720
12.321764	6001	3	2	10	5000	0.037615	720
12.322592	6001	5001	3	10	5000	0.028517	720
12.329806	6001	6001	2	10	5000	0.029788	720
12.349843	6001	6000	2	10	5000	0.030843	720
12.383792	6001	1	3	10	5000	0.014492	720
12.390603	6001	0	9	10	5000	0.058308	720
12.391004	6001	2	12	10	2	0.038566	720
12.398744	6001	3	3	10	5000	0.014863	720
12.402234	6001	5000	4	10	5000	0.000906	720
12.410855	6001	2	12	10	5000	0.058424	720
12.422197	6001	5001	4	10	5000	0.028063	720
12.429001	6001	6001	3	10	5000	0.029012	720
12.447495	6001	6000	3	10	5000	0.028531	720
12.483898	6001	1	4	10	5000	0.014553	720
12.490752	6001	0	10	10	5000	0.058576	720
12.491103	6001	2	13	10	2	0.038664	720
12.493579	6001	0	10	10	5000	0.061379	720
12.499058	6001	3	4	10	5000	0.015103	720
12.502212	6001	5000	5	10	5000	0.000879	720
12.515078	6001	2	13	10	5000	0.062686	720
12.526716	6001	5001	5	10	5000	0.032568	720
12.527879	6001	6001	4	10	5000	0.027808	720
12.547338	6001	6000	4	10	5000	0.028264	720
12.583830	6001	1	5	10	5000	0.014451	720
12.590765	6001	0	11	10	5000	0.058511	720
12.591100	6001	2	14	10	2	0.038773	720
12.593696	6001	0	11	10	5000	0.061435	720
12.598890	6001	3	5	10	5000	0.014954	720
12.602242	6001	5000	6	10	5000	0.000917	720
12.612310	6001	2	14	10	5000	0.059937	720
12.622731	6001	5001	6	10	5000	0.028679	720
12.628711	6001	6001	5	10	5000	0.028726	720
12.647937	6001	6000	5	10	5000	0.028957	720
12.683853	6001	1	6	10	5000	0.014486	720
12.690746	6001	0	12	10	5000	0.058446	720
12.691054	6001	2	15	10	2	0.038614	720
12.693578	6001	0	12	10	5000	0.061256	720
12.699021	6001	3	6	10	5000	0.015142	720
12.702212	6001	5000	7	10	5000	0.000882	720
12.710982	6001	2	15	10	5000	0.058694	720
12.722334	6001	5001	7	10	5000	0.028249	720
12.728460	6001	6001	6	10	5000	0.028462	720
12.748981	6001	6000	6	10	5000	0.029998	720
12.783786	6001	1	7	10	5000	0.014422	720
12.790647	6001	0	13	10	5000	0.058333	720
12.790917	6001	2	16	10	2	0.038463	720
12.793606	6001	0	13	10	5000	0.061282	720
12.798894	6001	3	7	10	5000	0.015038	720
12.802208	6001	5000	8	10	5000	0.000877	720
12.811496	6001	2	16	10	5000	0.059096	720
12.822197	6001	5001	8	10	5000	0.028125	720
12.828040	6001	6001	7	10	5000	0.028042	720
12.847283	6001	6000	7	10	5000	0.028295	720
12.883855	6001	1	8	10	5000	0.014608	720
12.890701	6001	0	14	10	5000	0.058400	720
12.890983	6001	2	17	10	2	0.038558	720
12.893651	6001	0	14	10	5000	0.061331	720
12.898898	6001	3	8	10	5000	0.014943	720
