16.100000	0	0	0	1111
16.100000	0	0	0	3
16.100000	0	0	0	1
16.100000	0	0	0	6
16.100000	0	0	0	10
16.100000	0	0	0	13
16.100000	0	0	0	4
16.138245	4	0	0	7
16.138245	4	0	0	5
16.138245	4	0	0	8
16.155461	13	0	0	2
16.155461	13	0	0	9
16.155461	13	0	0	11
16.155461	13	0	0	12
16.155461	13	0	0	14
16.159377	1	0	0	1111
16.200000	0	0	1	1111
16.200000	0	0	1	3
16.200000	0	0	1	1
16.200000	0	0	1	6
16.200000	0	0	1	10
16.200000	0	0	1	13
16.200000	0	0	1	4
16.238245	4	0	1	7
16.238245	4	0	1	5
16.238245	4	0	1	8
16.255461	13	0	1	2
16.255461	13	0	1	9
16.255461	13	0	1	11
16.255461	13	0	1	12
16.255461	13	0	1	14
16.259377	1	0	1	1111
16.300000	0	0	2	1111
16.300000	0	0	2	3
16.300000	0	0	2	1
16.300000	0	0	2	6
16.300000	0	0	2	10
16.300000	0	0	2	13
16.300000	0	0	2	4
16.338245	4	0	2	7
16.338245	4	0	2	5
16.338245	4	0	2	8
16.355461	13	0	2	2
16.355461	13	0	2	9
16.355461	13	0	2	11
16.355461	13	0	2	12
16.355461	13	0	2	14
16.359377	1	0	2	1111
16.400000	0	0	3	1111
16.400000	0	0	3	3
16.400000	0	0	3	1
16.400000	0	0	3	6
16.400000	0	0	3	10
16.400000	0	0	3	13
16.400000	0	0	3	4
16.438245	4	0	3	7
16.438245	4	0	3	5
16.438245	4	0	3	8
16.455461	13	0	3	2
16.455461	13	0	3	9
16.455461	13	0	3	11
16.455461	13	0	3	12
16.455461	13	0	3	14
16.459377	1	0	3	1111
16.500000	0	0	4	1111
16.500000	0	0	4	3
16.500000	0	0	4	1
16.500000	0	0	4	6
16.500000	0	0	4	10
16.500000	0	0	4	13
16.500000	0	0	4	4
16.538245	4	0	4	7
16.538245	4	0	4	5
16.538245	4	0	4	8
16.555461	13	0	4	2
16.555461	13	0	4	9
16.555461	13	0	4	11
16.555461	13	0	4	12
16.555461	13	0	4	14
16.559377	1	0	4	1111
16.600000	0	0	5	1111
16.600000	0	0	5	3
16.600000	0	0	5	1
16.600000	0	0	5	6
16.600000	0	0	5	10
16.600000	0	0	5	13
16.600000	0	0	5	4
16.638245	4	0	5	7
16.638245	4	0	5	5
16.638245	4	0	5	8
16.655461	13	0	5	2
16.655461	13	0	5	9
16.655461	13	0	5	11
16.655461	13	0	5	12
16.655461	13	0	5	14
16.659377	1	0	5	1111
16.700000	0	0	6	1111
16.700000	0	0	6	3
16.700000	0	0	6	1
16.700000	0	0	6	6
16.700000	0	0	6	10
16.700000	0	0	6	13
16.700000	0	0	6	4
16.738245	4	0	6	7
16.738245	4	0	6	5
16.738245	4	0	6	8
16.755461	13	0	6	2
16.755461	13	0	6	9
16.755461	13	0	6	11
16.755461	13	0	6	12
16.755461	13	0	6	14
16.759377	1	0	6	1111
16.800000	0	0	7	1111
16.800000	0	0	7	3
16.800000	0	0	7	1
16.800000	0	0	7	6
16.800000	0	0	7	10
16.800000	0	0	7	13
16.800000	0	0	7	4
16.838245	4	0	7	7
16.838245	4	0	7	5
16.838245	4	0	7	8
16.855461	13	0	7	2
16.855461	13	0	7	9
16.855461	13	0	7	11
16.855461	13	0	7	12
16.855461	13	0	7	14
16.859377	1	0	7	1111
16.900000	0	0	8	1111
16.900000	0	0	8	3
16.900000	0	0	8	1
16.900000	0	0	8	6
16.900000	0	0	8	10
16.900000	0	0	8	13
16.900000	0	0	8	4
16.938245	4	0	8	7
16.938245	4	0	8	5
16.938245	4	0	8	8
16.955461	13	0	8	2
16.955461	13	0	8	9
16.955461	13	0	8	11
16.955461	13	0	8	12
16.955461	13	0	8	14
16.959377	1	0	8	1111
17.000000	0	0	9	1111
17.000000	0	0	9	3
17.000000	0	0	9	1
17.000000	0	0	9	6
17.000000	0	0	9	10
17.000000	0	0	9	13
17.000000	0	0	9	4
17.038245	4	0	9	7
17.038245	4	0	9	5
17.038245	4	0	9	8
17.055461	13	0	9	2
17.055461	13	0	9	9
17.055461	13	0	9	11
17.055461	13	0	9	12
17.055461	13	0	9	14
17.059377	1	0	9	1111
17.100000	0	0	10	1111
17.100000	0	0	10	3
17.100000	0	0	10	1
17.100000	0	0	10	6
17.100000	0	0	10	10
17.100000	0	0	10	13
17.100000	0	0	10	4
17.138245	4	0	10	7
17.138245	4	0	10	5
17.138245	4	0	10	8
17.155461	13	0	10	2
17.155461	13	0	10	9
17.155461	13	0	10	11
