19.066289	5000	0	0	10	2	0.000000	720
19.140444	5000	0	0	10	0	0.000000	720
19.166210	5000	0	1	10	2	0.000000	720
19.170976	5000	0	0	10	5	0.000000	720
19.240878	5000	0	1	10	0	0.000000	720
19.270387	5000	0	2	10	2	0.000000	720
19.275267	5000	0	1	10	5	0.000000	720
19.283261	5000	0	0	10	0	0.000000	720
19.295578	5000	0	0	10	0	0.000000	720
19.299840	5000	0	0	10	0	0.000000	720
19.334412	5000	0	0	10	0	0.000000	720
19.341355	5000	0	2	10	0	0.000000	720
19.370979	5000	0	3	10	2	0.000000	720
19.374905	5000	0	2	10	5	0.000000	720
19.383300	5000	0	1	10	0	0.000000	720
19.392662	5000	0	1	10	0	0.000000	720
19.399069	5000	0	1	10	0	0.000000	720
19.436020	5000	0	1	10	0	0.000000	720
19.447169	5000	0	3	10	0	0.000000	720
19.467048	5000	0	4	10	2	0.000000	720
19.470559	5000	0	3	10	5	0.000000	720
19.483818	5000	0	2	10	0	0.000000	720
19.492672	5000	0	2	10	0	0.000000	720
19.498156	5000	0	2	10	0	0.000000	720
19.534284	5000	0	2	10	0	0.000000	720
19.541543	5000	0	4	10	0	0.000000	720
19.548683	5000	0	0	10	9	0.000000	720
19.559112	5000	0	0	10	4	0.000000	720
19.559213	5000	0	0	10	0	0.000000	720
19.566802	5000	0	5	10	2	0.000000	720
19.570453	5000	0	4	10	5	0.000000	720
19.583209	5000	0	3	10	0	0.000000	720
19.586032	5000	0	0	10	0	0.000000	720
19.594661	5000	0	3	10	0	0.000000	720
19.605915	5000	0	3	10	0	0.000000	720
19.609863	5000	0	0	10	0	0.000000	720
19.624761	5000	0	0	10	0	0.000000	720
19.628368	5000	0	0	10	0	0.000000	720
19.632272	5000	0	0	10	0	0.000000	720
19.636196	5000	0	3	10	0	0.000000	720
19.640582	5000	0	5	10	0	0.000000	720
19.646194	5000	0	0	10	0	0.000000	720
19.647682	5000	0	1	10	9	0.000000	720
19.659157	5000	0	1	10	4	0.000000	720
19.659263	5000	0	1	10	0	0.000000	720
19.666784	5000	0	6	10	2	0.000000	720
19.668067	5000	0	0	10	0	0.000000	720
19.670399	5000	0	5	10	5	0.000000	720
19.670694	5000	0	0	10	0	0.000000	720
19.683610	5000	0	4	10	0	0.000000	720
19.685965	5000	0	0	10	0	0.000000	720
19.689597	5000	0	1	10	0	0.000000	720
19.692866	5000	0	4	10	0	0.000000	720
19.703237	5000	0	4	10	0	0.000000	720
19.706126	5000	0	1	10	0	0.000000	720
19.724791	5000	0	1	10	0	0.000000	720
19.728375	5000	0	1	10	0	0.000000	720
19.732727	5000	0	1	10	0	0.000000	720
19.736254	5000	0	0	10	0	0.000000	720
19.742232	5000	0	4	10	0	0.000000	720
19.743461	5000	0	6	10	0	0.000000	720
19.747818	5000	0	1	10	0	0.000000	720
19.750071	5000	0	2	10	9	0.000000	720
19.759745	5000	0	2	10	0	0.000000	720
19.760508	5000	0	2	10	4	0.000000	720
19.767509	5000	0	7	10	2	0.000000	720
19.768067	5000	0	1	10	0	0.000000	720
19.770449	5000	0	6	10	5	0.000000	720
19.770785	5000	0	1	10	0	0.000000	720
19.773670	5000	0	0	10	0	0.000000	720
19.783216	5000	0	5	10	0	0.000000	720
19.785985	5000	0	1	10	0	0.000000	720
19.789128	5000	0	2	10	0	0.000000	720
19.792641	5000	0	5	10	0	0.000000	720
19.806446	5000	0	5	10	0	0.000000	720
19.808547	5000	0	2	10	0	0.000000	720
19.824760	5000	0	2	10	0	0.000000	720
19.828346	5000	0	2	10	0	0.000000	720
19.832236	5000	0	2	10	0	0.000000	720
19.834364	5000	0	1	10	0	0.000000	720
19.840199	5000	0	5	10	0	0.000000	720
19.841243	5000	0	7	10	0	0.000000	720
19.846407	5000	0	2	10	0	0.000000	720
19.848157	5000	0	3	10	9	0.000000	720
19.858540	5000	0	3	10	0	0.000000	720
19.859206	5000	0	3	10	4	0.000000	720
19.867496	5000	0	8	10	2	0.000000	720
19.869223	5000	0	2	10	0	0.000000	720
19.870467	5000	0	7	10	5	0.000000	720
19.872553	5000	0	2	10	0	0.000000	720
19.874597	5000	0	1	10	0	0.000000	720
19.883245	5000	0	6	10	0	0.000000	720
19.886015	5000	0	2	10	0	0.000000	720
19.889474	5000	0	3	10	0	0.000000	720
19.892639	5000	0	6	10	0	0.000000	720
