12.233751	7	5	0	26	5	0.047100	720
12.234750	8	5	0	28	5	0.048100	720
12.234751	3	5	0	27	5	0.048100	720
12.251651	6	5	0	27	5	0.065000	720
12.252651	9	5	0	27	5	0.066000	720
12.253650	4	5	0	28	5	0.067000	720
12.333751	7	5	1	26	5	0.047100	720
12.334750	8	5	1	28	5	0.048100	720
12.334751	3	5	1	27	5	0.048100	720
12.351651	6	5	1	27	5	0.065000	720
12.352651	9	5	1	27	5	0.066000	720
12.353650	4	5	1	28	5	0.067000	720
12.433751	7	5	2	26	5	0.047100	720
12.434750	8	5	2	28	5	0.048100	720
12.434751	3	5	2	27	5	0.048100	720
12.451651	6	5	2	27	5	0.065000	720
12.451994	7	9	0	27	9	0.045100	720
12.452651	9	5	2	27	5	0.066000	720
12.453650	4	5	2	28	5	0.067000	720
12.453994	3	9	0	28	9	0.047100	720
12.455994	8	9	0	27	9	0.049100	720
12.468894	6	9	0	30	9	0.062000	720
12.473894	5	9	0	27	9	0.067000	720
12.474894	4	9	0	27	9	0.068000	720
12.533751	7	5	3	26	5	0.047100	720
12.534750	8	5	3	28	5	0.048100	720
12.534751	3	5	3	27	5	0.048100	720
12.538203	7	5000	0	60	5000	0.012100	720
12.538666	10	5000	0	58	5000	0.014100	720
12.539547	3	5000	0	59	5000	0.013100	720
12.539597	11	5000	0	58	5000	0.014100	720
12.541058	8	5000	0	58	5000	0.014100	720
12.551651	6	5	3	27	5	0.065000	720
12.551994	7	9	1	27	9	0.045100	720
12.552651	9	5	3	27	5	0.066000	720
12.553650	4	5	3	28	5	0.067000	720
12.553994	3	9	1	28	9	0.047100	720
12.555994	8	9	1	27	9	0.049100	720
12.559866	6	5000	0	59	5000	0.034000	720
12.559991	9	5000	0	59	5000	0.034000	720
12.561213	5	5000	0	58	5000	0.035000	720
12.561325	4	5000	0	58	5000	0.035000	720
12.568894	6	9	1	30	9	0.062000	720
12.573894	5	9	1	27	9	0.067000	720
12.574894	4	9	1	27	9	0.068000	720
12.615762	2	1	0	27	1	0.044100	720
12.617762	0	1	0	26	1	0.046100	720
12.633751	7	5	4	26	5	0.047100	720
12.634750	8	5	4	28	5	0.048100	720
12.634751	3	5	4	27	5	0.048100	720
12.638826	10	5000	1	58	5000	0.014100	720
12.639095	7	5000	1	60	5000	0.012100	720
12.639685	11	5000	1	58	5000	0.014100	720
12.640444	3	5000	1	59	5000	0.013100	720
12.641614	8	5000	1	58	5000	0.014100	720
12.648576	7	6	0	27	6	0.045100	720
12.650576	3	6	0	28	6	0.047100	720
12.651651	6	5	4	27	5	0.065000	720
12.651994	7	9	2	27	9	0.045100	720
12.652576	8	6	0	27	6	0.049100	720
12.652651	9	5	4	27	5	0.066000	720
12.653650	4	5	4	28	5	0.067000	720
12.653994	3	9	2	28	9	0.047100	720
12.655994	8	9	2	27	9	0.049100	720
12.660389	6	5000	1	59	5000	0.034000	720
12.660521	9	5000	1	59	5000	0.034000	720
12.662121	5	5000	1	58	5000	0.035000	720
