16.942396	5000	0	0	10	2	0.000000	720
17.018417	5000	0	0	10	0	0.000000	720
17.042171	5000	0	1	10	2	0.000000	720
17.046539	5000	0	0	10	5	0.000000	720
17.119036	5000	0	1	10	0	0.000000	720
17.150545	5000	0	2	10	2	0.000000	720
17.170610	5000	0	1	10	5	0.000000	720
17.177741	5000	0	0	10	0	0.000000	720
17.179694	5000	0	0	10	0	0.000000	720
17.182284	5000	0	0	10	0	0.000000	720
17.210358	5000	0	0	10	0	0.000000	720
17.218923	5000	0	2	10	0	0.000000	720
17.243268	5000	0	3	10	2	0.000000	720
17.246520	5000	0	2	10	5	0.000000	720
17.259397	5000	0	1	10	0	0.000000	720
17.269042	5000	0	1	10	0	0.000000	720
17.274620	5000	0	1	10	0	0.000000	720
17.310475	5000	0	1	10	0	0.000000	720
17.320611	5000	0	3	10	0	0.000000	720
17.342940	5000	0	4	10	2	0.000000	720
17.346534	5000	0	3	10	5	0.000000	720
17.361502	5000	0	2	10	0	0.000000	720
17.369127	5000	0	2	10	0	0.000000	720
17.374588	5000	0	2	10	0	0.000000	720
17.410383	5000	0	2	10	0	0.000000	720
17.418453	5000	0	4	10	0	0.000000	720
17.426795	5000	0	0	10	9	0.000000	720
17.437209	5000	0	0	10	4	0.000000	720
17.437301	5000	0	0	10	0	0.000000	720
17.447007	5000	0	5	10	2	0.000000	720
17.450150	5000	0	4	10	5	0.000000	720
17.459391	5000	0	3	10	0	0.000000	720
17.462067	5000	0	0	10	0	0.000000	720
17.468839	5000	0	3	10	0	0.000000	720
17.475908	5000	0	3	10	0	0.000000	720
17.478531	5000	0	0	10	0	0.000000	720
17.501267	5000	0	0	10	0	0.000000	720
17.504415	5000	0	0	10	0	0.000000	720
17.508596	5000	0	0	10	0	0.000000	720
17.512742	5000	0	3	10	0	0.000000	720
17.517835	5000	0	5	10	0	0.000000	720
17.523780	5000	0	0	10	0	0.000000	720
17.525432	5000	0	1	10	9	0.000000	720
17.539257	5000	0	1	10	4	0.000000	720
17.539353	5000	0	1	10	0	0.000000	720
17.548951	5000	0	6	10	2	0.000000	720
17.549802	5000	0	0	10	0	0.000000	720
17.552343	5000	0	5	10	5	0.000000	720
17.552531	5000	0	0	10	0	0.000000	720
17.560878	5000	0	4	10	0	0.000000	720
17.562042	5000	0	0	10	0	0.000000	720
17.565407	5000	0	1	10	0	0.000000	720
17.568692	5000	0	4	10	0	0.000000	720
17.577912	5000	0	4	10	0	0.000000	720
17.579312	5000	0	1	10	0	0.000000	720
17.600894	5000	0	1	10	0	0.000000	720
17.604594	5000	0	1	10	0	0.000000	720
17.608611	5000	0	1	10	0	0.000000	720
17.611928	5000	0	0	10	0	0.000000	720
17.618691	5000	0	4	10	0	0.000000	720
17.620127	5000	0	6	10	0	0.000000	720
17.623798	5000	0	1	10	0	0.000000	720
17.626337	5000	0	2	10	9	0.000000	720
17.640076	5000	0	2	10	0	0.000000	720
17.640882	5000	0	2	10	4	0.000000	720
17.649980	5000	0	7	10	2	0.000000	720
17.651816	5000	0	1	10	0	0.000000	720
17.654015	5000	0	6	10	5	0.000000	720
17.654204	5000	0	1	10	0	0.000000	720
17.657505	5000	0	0	10	0	0.000000	720
17.664083	5000	0	5	10	0	0.000000	720
17.665392	5000	0	1	10	0	0.000000	720
17.666780	5000	0	2	10	0	0.000000	720
17.669896	5000	0	5	10	0	0.000000	720
17.679652	5000	0	5	10	0	0.000000	720
17.682682	5000	0	2	10	0	0.000000	720
17.706423	5000	0	2	10	0	0.000000	720
17.709822	5000	0	2	10	0	0.000000	720
17.713118	5000	0	2	10	0	0.000000	720
