71.162000	5001	5000	0	30	5000	0.062000
71.254855	5000	5001	0	30	5001	0.062000
71.262000	5001	5000	1	30	5000	0.062000
71.310277	5000	38	0	22	38	0.033000
71.354855	5000	5001	1	30	5001	0.062000
71.362000	5001	5000	2	30	5000	0.062000
71.372277	5001	38	0	30	5000	0.095000
71.420707	5000	38	1	22	38	0.033000
71.454855	5000	5001	2	30	5001	0.062000
71.462000	5001	5000	3	30	5000	0.062000
71.482707	5001	38	1	30	5000	0.095000
71.511984	5000	62	0	22	38	0.033000
71.530503	5000	38	2	22	38	0.033000
71.554855	5000	5001	3	30	5001	0.062000
71.562000	5001	5000	4	30	5000	0.062000
71.573984	5001	62	0	30	5000	0.095000
71.592503	5001	38	2	30	5000	0.095000
71.654855	5000	5001	4	30	5001	0.062000
71.656637	5000	62	1	22	38	0.033000
71.662000	5001	5000	5	30	5000	0.062000
71.677784	5000	38	3	22	38	0.033000
71.696006	5000	32	0	22	38	0.033000
71.719855	5001	62	1	30	5000	0.096218
71.730512	5000	30	0	21	4	0.033000
71.739784	5001	38	3	30	5000	0.095000
71.754855	5000	5001	5	30	5001	0.062000
71.758006	5001	32	0	30	5000	0.095000
71.762000	5001	5000	6	30	5000	0.062000
71.792512	5001	30	0	30	5000	0.095000
71.830190	5000	62	2	22	38	0.033000
71.854855	5000	5001	6	30	5001	0.062000
71.856738	5000	38	4	22	38	0.033000
71.862000	5001	5000	7	30	5000	0.062000
71.879713	5000	32	1	22	38	0.033000
71.892190	5001	62	2	30	5000	0.095000
71.919855	5001	38	4	30	5000	0.096117
71.924683	5000	30	1	21	4	0.033000
71.941713	5001	32	1	30	5000	0.095000
71.954855	5000	5001	7	30	5001	0.062000
71.962000	5001	5000	8	30	5000	0.062000
71.986683	5001	30	1	30	5000	0.095000
72.050076	5000	62	3	22	38	0.033000
72.053195	5000	39	0	22	38	0.033000
72.054855	5000	5001	8	30	5001	0.062000
72.062000	5001	5000	9	30	5000	0.062000
72.086247	5000	38	5	22	38	0.033000
72.112076	5001	62	3	30	5000	0.095000
72.115195	5001	39	0	30	5000	0.095000
72.128488	5000	32	2	22	38	0.033000
72.137416	5000	31	0	22	38	0.033000
72.148247	5001	38	5	30	5000	0.095000
72.154855	5000	5001	9	30	5001	0.062000
72.162000	5001	5000	10	30	5000	0.062000
72.190488	5001	32	2	30	5000	0.095000
72.199416	5001	31	0	30	5000	0.095000
72.201096	5000	30	2	21	4	0.033000
72.254855	5000	5001	10	30	5001	0.062000
72.262000	5001	5000	11	30	5000	0.062000
72.266000	5001	30	2	30	5000	0.097904
72.354855	5000	5001	11	30	5001	0.062000
72.360880	5000	62	4	22	38	0.033000
72.362000	5001	5000	12	30	5000	0.062000
72.364958	5000	39	1	22	38	0.033000
72.403871	5000	38	6	22	38	0.033000
72.422880	5001	62	4	30	5000	0.095000
72.426958	5001	39	1	30	5000	0.095000
72.444040	5000	32	3	22	38	0.033000
72.454401	5000	31	1	22	38	0.033000
72.455401	5000	5001	12	30	5001	0.062546
72.462000	5001	5000	13	30	5000	0.062000
72.466000	5001	38	6	30	5000	0.095129
72.506040	5001	32	3	30	5000	0.095000
72.516401	5001	31	1	30	5000	0.095000
72.519138	5000	30	3	21	4	0.033000
72.554855	5000	5001	13	30	5001	0.062000
72.562000	5001	5000	14	30	5000	0.062000
72.581138	5001	30	3	30	5000	0.095000
72.654855	5000	5001	14	30	5001	0.062000
72.662000	5001	5000	15	30	5000	0.062000
72.694408	5000	62	5	22	38	0.033000
72.695598	5000	36	0	22	38	0.033000
72.698484	5000	39	2	22	38	0.033000
72.741296	5000	38	7	22	38	0.033000
72.754855	5000	5001	15	30	5001	0.062000
72.756408	5001	62	5	30	5000	0.095000
72.759408	5001	36	0	30	5000	0.096810
72.762408	5001	39	2	30	5000	0.096924
72.765408	5001	5000	16	30	5000	0.065408
72.786532	5000	32	4	22	38	0.033000
72.797704	5000	31	2	22	38	0.033000
72.803296	5001	38	7	30	5000	0.095000
72.848532	5001	32	4	30	5000	0.095000
72.854855	5000	5001	16	30	5001	0.062000
72.859704	5001	31	2	30	5000	0.095000
72.862704	5001	5000	17	30	5000	0.062704
72.865693	5000	30	4	21	4	0.033000
72.915182	5000	4	0	21	4	0.033000
72.927693	5001	30	4	30	5000	0.095000
72.954855	5000	5001	17	30	5001	0.062000
72.962000	5001	5000	18	30	5000	0.062000
72.977182	5001	4	0	30	5000	0.095000
73.051737	5000	62	6	22	38	0.033000
73.053235	5000	36	1	22	38	0.033000
73.054855	5000	5001	18	30	5001	0.062000
73.056449	5000	39	3	22	38	0.033000
73.062000	5001	5000	19	30	5000	0.062000
73.108218	5000	38	8	22	38	0.033000
73.113737	5001	62	6	30	5000	0.095000
73.116737	5001	36	1	30	5000	0.096502
73.122737	5001	39	3	30	5000	0.099288
73.129238	5000	35	0	22	38	0.033000
73.141218	5000	35	0	22	38	0.033000
73.154855	5000	5001	19	30	5001	0.062000
73.160741	5000	32	5	22	38	0.033000
73.162000	5001	5000	20	30	5000	0.062000
73.170218	5001	38	8	30	5000	0.095000
73.173519	5000	31	3	22	38	0.033000
73.191238	5001	35	0	30	5000	0.095000
73.203218	5001	35	0	30	5000	0.095000
73.222741	5001	32	5	30	5000	0.095000
73.235519	5001	31	3	30	5000	0.095000
73.251395	5000	30	5	21	4	0.033000
73.254855	5000	5001	20	30	5001	0.062000
73.262000	5001	5000	21	30	5000	0.062000
73.306915	5000	4	1	21	4	0.033000
73.313395	5001	30	5	30	5000	0.095000
73.354855	5000	5001	21	30	5001	0.062000
73.362000	5001	5000	22	30	5000	0.062000
73.368915	5001	4	1	30	5000	0.095000
73.434414	5000	61	0	22	38	0.033000
73.454855	5000	5001	22	30	5001	0.062000
73.461239	5000	62	7	22	38	0.033000
73.462000	5001	5000	23	30	5000	0.062000
73.464136	5000	63	0	22	38	0.033000
73.468925	5000	39	4	22	38	0.033000
73.496414	5001	61	0	30	5000	0.095000
73.518056	5000	38	9	22	38	0.033000
73.523239	5001	62	7	30	5000	0.095000
73.526239	5001	63	0	30	5000	0.095103
73.530925	5001	39	4	30	5000	0.095000
73.551869	5000	35	1	22	38	0.033000
73.554855	5000	5001	23	30	5001	0.062000
73.562000	5001	5000	24	30	5000	0.062000
73.571428	5000	32	6	22	38	0.033000
73.580056	5001	38	9	30	5000	0.095000
73.613869	5001	35	1	30	5000	0.095000
73.633428	5001	32	6	30	5000	0.095000
73.654855	5000	5001	24	30	5001	0.062000
73.662000	5001	5000	25	30	5000	0.062000
73.663806	5000	30	6	21	4	0.033000
73.719678	5000	4	2	21	4	0.033000
73.725806	5001	30	6	30	5000	0.095000
73.730415	5000	35	1	21	36	0.033000
73.754855	5000	5001	25	30	5001	0.062000
73.762000	5001	5000	26	30	5000	0.062000
73.781678	5001	4	2	30	5000	0.095000
73.785374	5000	36	3	21	36	0.033000
73.792415	5001	35	1	30	5000	0.095000
73.842080	5000	61	1	22	38	0.033000
73.847374	5001	36	3	30	5000	0.095000
73.854855	5000	5001	26	30	5001	0.062000
73.860294	5000	35	2	21	36	0.033000
73.862000	5001	5000	27	30	5000	0.062000
73.869521	5000	62	8	22	38	0.033000
73.871964	5000	63	1	22	38	0.033000
73.877160	5000	39	5	22	38	0.033000
73.904080	5001	61	1	30	5000	0.095000
73.906127	5000	31	5	21	36	0.033000
73.922294	5001	35	2	30	5000	0.095000
73.925122	5000	38	10	22	38	0.033000
73.931521	5001	62	8	30	5000	0.095000
73.934521	5001	63	1	30	5000	0.095557
73.939160	5001	39	5	30	5000	0.095000
73.954855	5000	5001	27	30	5001	0.062000
73.956980	5000	35	2	22	38	0.033000
73.962000	5001	5000	28	30	5000	0.062000
73.968127	5001	31	5	30	5000	0.095000
73.975213	5000	32	7	22	38	0.033000
73.987122	5001	38	10	30	5000	0.095000
74.020855	5001	35	2	30	5000	0.096875
74.037213	5001	32	7	30	5000	0.095000
74.053195	5000	39	5	21	36	0.033000
74.054855	5000	5001	28	30	5001	0.062000
74.062000	5001	5000	29	30	5000	0.062000
74.065900	5000	30	7	21	4	0.033000
74.115195	5001	39	5	30	5000	0.095000
74.126268	5000	4	3	21	4	0.033000
74.127900	5001	30	7	30	5000	0.095000
74.135391	5000	35	2	21	36	0.033000
74.154855	5000	5001	29	30	5001	0.062000
74.162000	5001	5000	30	30	5000	0.062000
74.188268	5001	4	3	30	5000	0.095000
74.191625	5000	36	4	21	36	0.033000
74.197391	5001	35	2	30	5000	0.095000
74.253625	5001	36	4	30	5000	0.095000
74.254855	5000	5001	30	30	5001	0.062000
74.259532	5000	61	2	22	38	0.033000
74.262000	5001	5000	31	30	5000	0.062000
74.278600	5000	35	3	21	36	0.033000
74.289162	5000	62	9	22	38	0.033000
74.291590	5000	63	2	22	38	0.033000
74.298258	5000	39	6	22	38	0.033000
74.321532	5001	61	2	30	5000	0.095000
74.327343	5000	31	6	21	36	0.033000
74.340600	5001	35	3	30	5000	0.095000
74.348670	5000	38	11	22	38	0.033000
74.351162	5001	62	9	30	5000	0.095000
74.354162	5001	63	2	30	5000	0.095572
74.354855	5000	5001	31	30	5001	0.062000
74.360258	5001	39	6	30	5000	0.095000
74.363258	5001	5000	32	30	5000	0.063258
74.381683	5000	35	3	22	38	0.033000
74.389343	5001	31	6	30	5000	0.095000
74.403203	5000	32	8	22	38	0.033000
74.410670	5001	38	11	30	5000	0.095000
74.443683	5001	35	3	30	5000	0.095000
74.454855	5000	5001	32	30	5001	0.062000
74.462000	5001	5000	33	30	5000	0.062000
74.467000	5001	32	8	30	5000	0.096797
74.493192	5000	39	6	21	36	0.033000
74.507312	5000	30	8	21	4	0.033000
74.554855	5000	5001	33	30	5001	0.062000
74.555192	5001	39	6	30	5000	0.095000
74.562000	5001	5000	34	30	5000	0.062000
74.569312	5001	30	8	30	5000	0.095000
74.569314	5000	4	4	21	4	0.033000
74.580473	5000	35	3	21	36	0.033000
74.631314	5001	4	4	30	5000	0.095000
74.641745	5000	36	5	21	36	0.033000
74.642473	5001	35	3	30	5000	0.095000
74.654855	5000	5001	34	30	5001	0.062000
74.662000	5001	5000	35	30	5000	0.062000
74.703745	5001	36	5	30	5000	0.095000
74.705695	5000	61	3	22	38	0.033000
74.726264	5000	35	4	21	36	0.033000
74.737155	5000	62	10	22	38	0.033000
74.740049	5000	63	3	22	38	0.033000
74.745947	5000	39	7	22	38	0.033000
74.754855	5000	5001	35	30	5001	0.062000
74.762000	5001	5000	36	30	5000	0.062000
74.767695	5001	61	3	30	5000	0.095000
74.778550	5000	31	7	21	36	0.033000
74.788264	5001	35	4	30	5000	0.095000
74.799155	5001	62	10	30	5000	0.095000
74.799508	5000	38	12	22	38	0.033000
74.802155	5001	63	3	30	5000	0.095106
74.807947	5001	39	7	30	5000	0.095000
74.834759	5000	35	4	22	38	0.033000
74.840550	5001	31	7	30	5000	0.095000
74.854257	5000	32	9	22	38	0.033000
74.855257	5000	5001	36	30	5001	0.062402
74.861508	5001	38	12	30	5000	0.095000
74.864508	5001	5000	37	30	5000	0.064508
74.896759	5001	35	4	30	5000	0.095000
74.916257	5001	32	9	30	5000	0.095000
74.940048	5000	39	7	21	36	0.033000
74.954475	5000	30	9	21	4	0.033000
74.955475	5000	5001	37	30	5001	0.062620
74.962000	5001	5000	38	30	5000	0.062000
75.002048	5001	39	7	30	5000	0.095000
75.015442	5000	4	5	21	4	0.033000
75.016475	5001	30	9	30	5000	0.095000
75.028147	5000	35	4	21	36	0.033000
75.054855	5000	5001	38	30	5001	0.062000
75.062000	5001	5000	39	30	5000	0.062000
75.077442	5001	4	5	30	5000	0.095000
75.087940	5000	36	6	21	36	0.033000
75.090147	5001	35	4	30	5000	0.095000
75.149940	5001	36	6	30	5000	0.095000
75.150380	5000	61	4	22	38	0.033000
75.154855	5000	5001	39	30	5001	0.062000
75.162000	5001	5000	40	30	5000	0.062000
75.169111	5000	35	5	21	36	0.033000
75.179607	5000	62	11	22	38	0.033000
75.182306	5000	63	4	22	38	0.033000
75.187799	5000	39	8	22	38	0.033000
75.212380	5001	61	4	30	5000	0.095000
75.217231	5000	31	8	21	36	0.033000
75.231111	5001	35	5	30	5000	0.095000
75.237986	5000	38	13	22	38	0.033000
75.241607	5001	62	11	30	5000	0.095000
75.244607	5001	63	4	30	5000	0.095301
75.249799	5001	39	8	30	5000	0.095000
75.254855	5000	5001	40	30	5001	0.062000
75.262000	5001	5000	41	30	5000	0.062000
75.271749	5000	35	5	22	38	0.033000
75.279231	5001	31	8	30	5000	0.095000
75.291641	5000	32	10	22	38	0.033000
75.299986	5001	38	13	30	5000	0.095000
75.333749	5001	35	5	30	5000	0.095000
75.353641	5001	32	10	30	5000	0.095000
75.354855	5000	5001	41	30	5001	0.062000
75.362000	5001	5000	42	30	5000	0.062000
75.384147	5000	39	8	21	36	0.033000
75.398919	5000	30	10	21	4	0.033000
75.446147	5001	39	8	30	5000	0.095000
75.454855	5000	5001	42	30	5001	0.062000
75.460919	5001	30	10	30	5000	0.095000
75.464919	5001	5000	43	30	5000	0.064919
75.468051	5000	4	6	21	4	0.033000
75.478560	5000	35	5	21	36	0.033000
75.530051	5001	4	6	30	5000	0.095000
75.535398	5000	36	7	21	36	0.033000
75.540560	5001	35	5	30	5000	0.095000
75.554855	5000	5001	43	30	5001	0.062000
75.562000	5001	5000	44	30	5000	0.062000
75.596485	5000	61	5	22	38	0.033000
75.597398	5001	36	7	30	5000	0.095000
75.624650	5000	62	12	22	38	0.033000
75.627064	5000	63	5	22	38	0.033000
75.631934	5000	39	9	22	38	0.033000
75.654855	5000	5001	44	30	5001	0.062000
75.658485	5001	61	5	30	5000	0.095000
75.662000	5001	5000	45	30	5000	0.062000
75.662195	5000	31	9	21	36	0.033000
75.681618	5000	38	14	22	38	0.033000
75.686650	5001	62	12	30	5000	0.095000
75.689650	5001	63	5	30	5000	0.095586
75.693934	5001	39	9	30	5000	0.095000
75.708504	5000	35	6	22	38	0.033000
75.724195	5001	31	9	30	5000	0.095000
75.734893	5000	32	11	22	38	0.033000
75.743618	5001	38	14	30	5000	0.095000
75.754855	5000	5001	45	30	5001	0.062000
75.762000	5001	5000	46	30	5000	0.062000
75.770504	5001	35	6	30	5000	0.095000
75.796893	5001	32	11	30	5000	0.095000
75.811721	5000	39	9	21	36	0.033000
75.825972	5000	30	11	21	4	0.033000
75.854855	5000	5001	46	30	5001	0.062000
75.862000	5001	5000	47	30	5000	0.062000
75.873721	5001	39	9	30	5000	0.095000
75.882700	5000	4	7	21	4	0.033000
75.885721	5000	35	6	21	36	0.033000
75.887972	5001	30	11	30	5000	0.095000
75.944700	5001	4	7	30	5000	0.095000
75.947371	5000	36	8	21	36	0.033000
